_id,year,month,date,time,location,indicator,unit,value,note
908,2023,June,2023-01-06T00:00:00,06:00,ICRISAT Patancheru,RH,%,72.73,""
909,2023,June,2023-01-06T00:00:00,06:00,ICRISAT Patancheru,WS,m/s,0.27,""
910,2023,June,2023-01-06T00:00:00,06:00,ICRISAT Patancheru,WD,°,348.0,""
911,2023,June,2023-01-06T00:00:00,06:00,ICRISAT Patancheru,SR,W/m²,17.47,""
912,2023,June,2023-01-06T00:00:00,06:00,ICRISAT Patancheru,BP,mmHg,701.0,""
913,2023,June,2023-01-06T00:00:00,06:00,ICRISAT Patancheru,RF,mm,0.0,""
914,2023,June,2023-01-06T00:00:00,06:00,IDA Pashamylaram,CO,mg/m³,1.22515,""
915,2023,June,2023-01-06T00:00:00,06:00,IDA Pashamylaram,Ozone,µg/m³,1.3524,""
916,2023,June,2023-01-06T00:00:00,06:00,IDA Pashamylaram,NO,µg/m³,1.8081,""
917,2023,June,2023-01-06T00:00:00,06:00,IDA Pashamylaram,NO2,µg/m³,1.1468,""
918,2023,June,2023-01-06T00:00:00,06:00,IDA Pashamylaram,NOx,ppb,2.08,""
919,2023,June,2023-01-06T00:00:00,06:00,IDA Pashamylaram,NH3,µg/m³,0.791,""
920,2023,June,2023-01-06T00:00:00,06:00,IDA Pashamylaram,SO2,µg/m³,7.1788,""
921,2023,June,2023-01-06T00:00:00,06:00,IDA Pashamylaram,PM2.5,µg/m³,65.0,""
922,2023,June,2023-01-06T00:00:00,06:00,IDA Pashamylaram,PM10,µg/m³,154.0,""
923,2023,June,2023-01-06T00:00:00,06:00,IDA Pashamylaram,Benzene,µg/m³,7.6879,""
924,2023,June,2023-01-06T00:00:00,06:00,IDA Pashamylaram,Toluene,µg/m³,12.064,""
925,2023,June,2023-01-06T00:00:00,06:00,IDA Pashamylaram,Xylene,µg/m³,11.1104,""
926,2023,June,2023-01-06T00:00:00,06:00,IDA Pashamylaram,AT,°C,25.3,""
927,2023,June,2023-01-06T00:00:00,06:00,IDA Pashamylaram,RH,%,77.4,""
928,2023,June,2023-01-06T00:00:00,06:00,IDA Pashamylaram,WS,m/s,1.0,""
929,2023,June,2023-01-06T00:00:00,06:00,IDA Pashamylaram,WD,°,220.0,""
930,2023,June,2023-01-06T00:00:00,06:00,IDA Pashamylaram,SR,W/m²,19.0,""
931,2023,June,2023-01-06T00:00:00,06:00,IDA Pashamylaram,BP,mmHg,716.0,""
932,2023,June,2023-01-06T00:00:00,06:00,IDA Pashamylaram,RF,mm,0.0,""
933,2023,June,2023-01-06T00:00:00,06:00,NACHARAM,Ozone,ug/m3,13.64,""
934,2023,June,2023-01-06T00:00:00,06:00,NACHARAM,MP-Xylene,ug/m3,4.59,""
935,2023,June,2023-01-06T00:00:00,06:00,NACHARAM,SR,W/m2,2.2,""
936,2023,June,2023-01-06T00:00:00,06:00,NACHARAM,RH,%,65.08,""
937,2023,June,2023-01-06T00:00:00,06:00,NACHARAM,NO2,ug/m3,8.06,""
938,2023,June,2023-01-06T00:00:00,06:00,NACHARAM,PM2.5,ug/m3,28.81,""
939,2023,June,2023-01-06T00:00:00,06:00,NACHARAM,NH3,ug/m3,10.85,""
940,2023,June,2023-01-06T00:00:00,06:00,NACHARAM,SO2,ug/m3,5.27,""
941,2023,June,2023-01-06T00:00:00,06:00,NACHARAM,CO,mg/m3,1.14,""
942,2023,June,2023-01-06T00:00:00,06:00,NACHARAM,NO,ug/m3,5.64,""
943,2023,June,2023-01-06T00:00:00,06:00,NACHARAM,NOx,ppb,12.9,""
944,2023,June,2023-01-06T00:00:00,06:00,NACHARAM,ETHBENZ,ug/m3,2.76,""
945,2023,June,2023-01-06T00:00:00,06:00,NACHARAM,WS,m/s,0.31,""
946,2023,June,2023-01-06T00:00:00,06:00,NACHARAM,Benzene,ug/m3,1.24,""
947,2023,June,2023-01-06T00:00:00,06:00,NACHARAM,WD,DEGREE,256.78,""
948,2023,June,2023-01-06T00:00:00,06:00,NACHARAM,Toluene,ug/m3,3.89,""
949,2023,June,2023-01-06T00:00:00,06:00,NACHARAM,Xylene,ug/m3,0.58,""
950,2023,June,2023-01-06T00:00:00,06:00,NACHARAM,PM10,ug/m3,95.5,""
951,2023,June,2023-01-06T00:00:00,06:00,NACHARAM,Temp,degreC,26.96,""
952,2023,June,2023-01-06T00:00:00,06:00,Sanathnagar,CO,mg/m³,1.0534,""
953,2023,June,2023-01-06T00:00:00,06:00,Sanathnagar,Ozone,µg/m³,11.956,""
954,2023,June,2023-01-06T00:00:00,06:00,Sanathnagar,NO,µg/m³,15.7194,""
955,2023,June,2023-01-06T00:00:00,06:00,Sanathnagar,NO2,µg/m³,31.4524,""
956,2023,June,2023-01-06T00:00:00,06:00,Sanathnagar,NOx,ppb,29.5,""
957,2023,June,2023-01-06T00:00:00,06:00,Sanathnagar,SO2,µg/m³,6.0784,""
958,2023,June,2023-01-06T00:00:00,06:00,Sanathnagar,PM2.5,µg/m³,60.0,""
959,2023,June,2023-01-06T00:00:00,06:00,Sanathnagar,Benzene,µg/m³,0.0,""
960,2023,June,2023-01-06T00:00:00,06:00,Sanathnagar,Toluene,µg/m³,0.1885,""
961,2023,June,2023-01-06T00:00:00,06:00,Sanathnagar,Xylene,µg/m³,0.217,""
962,2023,June,2023-01-06T00:00:00,06:00,Sanathnagar,AT,°C,22.56,""
963,2023,June,2023-01-06T00:00:00,06:00,Sanathnagar,RH,%,52.74,""
964,2023,June,2023-01-06T00:00:00,06:00,Sanathnagar,BP,mmHg,702.0,""
965,2023,June,2023-01-06T00:00:00,06:00,Sanathnagar,SR,W/m²,2.0,""
966,2023,June,2023-01-06T00:00:00,06:00,Sanathnagar,WD,°,114.0,""
967,2023,June,2023-01-06T00:00:00,06:00,Sanathnagar,WS,m/s,0.94,""
968,2023,June,2023-01-06T00:00:00,06:00,Zoo Park,CO,mg/m³,1.0305,""
969,2023,June,2023-01-06T00:00:00,06:00,Zoo Park,Ozone,µg/m³,17.0324,""
970,2023,June,2023-01-06T00:00:00,06:00,Zoo Park,NO,µg/m³,2.6568,""
971,2023,June,2023-01-06T00:00:00,06:00,Zoo Park,NO2,µg/m³,15.9236,""
972,2023,June,2023-01-06T00:00:00,06:00,Zoo Park,NOx,ppb,10.64,""
973,2023,June,2023-01-06T00:00:00,06:00,Zoo Park,NH3,µg/m³,3.794,""
974,2023,June,2023-01-06T00:00:00,06:00,Zoo Park,SO2,µg/m³,4.978,""
975,2023,June,2023-01-06T00:00:00,06:00,Zoo Park,PM2.5,µg/m³,54.0,""
976,2023,June,2023-01-06T00:00:00,06:00,Zoo Park,PM10,µg/m³,94.0,""
977,2023,June,2023-01-06T00:00:00,06:00,Zoo Park,Benzene,µg/m³,6.3162,""
978,2023,June,2023-01-06T00:00:00,06:00,Zoo Park,Toluene,µg/m³,44.3729,""
979,2023,June,2023-01-06T00:00:00,06:00,Zoo Park,Xylene,µg/m³,0.7812001,""
980,2023,June,2023-01-06T00:00:00,06:00,Zoo Park,AT,°C,27.7,""
981,2023,June,2023-01-06T00:00:00,06:00,Zoo Park,RH,%,91.4,""
982,2023,June,2023-01-06T00:00:00,06:00,Zoo Park,WS,m/s,1.0,""
983,2023,June,2023-01-06T00:00:00,06:00,Zoo Park,WD,°,33.0,""
984,2023,June,2023-01-06T00:00:00,06:00,Zoo Park,SR,W/m²,121.0,""
985,2023,June,2023-01-06T00:00:00,06:00,Zoo Park,BP,mmHg,712.0,""
986,2023,June,2023-01-06T00:00:00,06:00,Zoo Park,RF,mm,0.0,""
987,2023,June,2023-01-06T00:00:00,07:00,Bollaram Industrial Area,CO,mg/m³,0.7786,""
988,2023,June,2023-01-06T00:00:00,07:00,Bollaram Industrial Area,Ozone,µg/m³,9.8784,""
989,2023,June,2023-01-06T00:00:00,07:00,Bollaram Industrial Area,NO,µg/m³,13.8129,""
990,2023,June,2023-01-06T00:00:00,07:00,Bollaram Industrial Area,NO2,µg/m³,82.7012,""
991,2023,June,2023-01-06T00:00:00,07:00,Bollaram Industrial Area,NOx,ppb,55.22,""
992,2023,June,2023-01-06T00:00:00,07:00,Bollaram Industrial Area,NH3,µg/m³,46.69,""
993,2023,June,2023-01-06T00:00:00,07:00,Bollaram Industrial Area,SO2,µg/m³,55.806,""
994,2023,June,2023-01-06T00:00:00,07:00,Bollaram Industrial Area,PM2.5,µg/m³,139.0,""
995,2023,June,2023-01-06T00:00:00,07:00,Bollaram Industrial Area,PM10,µg/m³,404.0,""
996,2023,June,2023-01-06T00:00:00,07:00,Bollaram Industrial Area,Benzene,µg/m³,0.0957,""
997,2023,June,2023-01-06T00:00:00,07:00,Bollaram Industrial Area,Toluene,µg/m³,0.7916999,""
998,2023,June,2023-01-06T00:00:00,07:00,Bollaram Industrial Area,Xylene,µg/m³,0.0,""
999,2023,June,2023-01-06T00:00:00,07:00,Bollaram Industrial Area,AT,°C,27.69,""
1000,2023,June,2023-01-06T00:00:00,07:00,Bollaram Industrial Area,RH,%,61.2,""
1001,2023,June,2023-01-06T00:00:00,07:00,Bollaram Industrial Area,WS,m/s,0.1,""
1002,2023,June,2023-01-06T00:00:00,07:00,Bollaram Industrial Area,WD,°,220.0,""
1003,2023,June,2023-01-06T00:00:00,07:00,Bollaram Industrial Area,SR,W/m²,44.0,""
1004,2023,June,2023-01-06T00:00:00,07:00,Bollaram Industrial Area,BP,mmHg,707.0,""
1005,2023,June,2023-01-06T00:00:00,07:00,Bollaram Industrial Area,RF,mm,0.0,""
1006,2023,June,2023-01-06T00:00:00,07:00,Central University,CO,mg/m³,0.58395,""
1007,2023,June,2023-01-06T00:00:00,07:00,Central University,Ozone,µg/m³,39.2,""
1008,2023,June,2023-01-06T00:00:00,07:00,Central University,NO,µg/m³,1.5375,""
1009,2023,June,2023-01-06T00:00:00,07:00,Central University,NO2,µg/m³,46.7368,""
1010,2023,June,2023-01-06T00:00:00,07:00,Central University,NOx,PPB,26.11,""
1011,2023,June,2023-01-06T00:00:00,07:00,Central University,NH3,µg/m³,8.281,""
1012,2023,June,2023-01-06T00:00:00,07:00,Central University,SO2,µg/m³,2.0698,""
1013,2023,June,2023-01-06T00:00:00,07:00,Central University,PM2.5,µg/m³,52.0,""
1014,2023,June,2023-01-06T00:00:00,07:00,Central University,PM10,µg/m³,111.0,""
1015,2023,June,2023-01-06T00:00:00,07:00,Central University,Benzene,µg/m³,0.8613001,""
1016,2023,June,2023-01-06T00:00:00,07:00,Central University,Toluene,µg/m³,1.885,""
1017,2023,June,2023-01-06T00:00:00,07:00,Central University,Xylene,µg/m³,0.0,""
1018,2023,June,2023-01-06T00:00:00,07:00,Central University,AT,°C,24.9,""
1019,2023,June,2023-01-06T00:00:00,07:00,Central University,RH,%,64.0,""
1020,2023,June,2023-01-06T00:00:00,07:00,Central University,WS,m/s,0.3,""
1021,2023,June,2023-01-06T00:00:00,07:00,Central University,WD,°,328.0,""
1022,2023,June,2023-01-06T00:00:00,07:00,Central University,SR,W/m²,81.0,""
1023,2023,June,2023-01-06T00:00:00,07:00,Central University,BP,mmHg,710.24,""
1024,2023,June,2023-01-06T00:00:00,07:00,Central University,RF,mm,0.0,""
1025,2023,June,2023-01-06T00:00:00,07:00,ECIL KAPRA,NO2,ug/m3,5.81,""
1026,2023,June,2023-01-06T00:00:00,07:00,ECIL KAPRA,PM10,ug/m3,69.31,""
1027,2023,June,2023-01-06T00:00:00,07:00,ECIL KAPRA,MP-Xylene,ug/m3,2.89,""
1028,2023,June,2023-01-06T00:00:00,07:00,ECIL KAPRA,SO2,ug/m3,11.15,""
1029,2023,June,2023-01-06T00:00:00,07:00,ECIL KAPRA,CO,mg/m3,1.02,""
1030,2023,June,2023-01-06T00:00:00,07:00,ECIL KAPRA,WS,m/s,0.51,""
1031,2023,June,2023-01-06T00:00:00,07:00,ECIL KAPRA,Temp,degreC,28.93,""
1032,2023,June,2023-01-06T00:00:00,07:00,ECIL KAPRA,NO,ug/m3,2.47,""
1033,2023,June,2023-01-06T00:00:00,07:00,ECIL KAPRA,SR,W/m2,13.6,""
1034,2023,June,2023-01-06T00:00:00,07:00,ECIL KAPRA,NH3,ug/m3,11.38,""
1035,2023,June,2023-01-06T00:00:00,07:00,ECIL KAPRA,Xylene,ug/m3,1.48,""
1036,2023,June,2023-01-06T00:00:00,07:00,ECIL KAPRA,RH,%,51.85,""
1037,2023,June,2023-01-06T00:00:00,07:00,ECIL KAPRA,Toluene,ug/m3,30.91,""
1038,2023,June,2023-01-06T00:00:00,07:00,ECIL KAPRA,Ozone,ug/m3,8.12,""
1039,2023,June,2023-01-06T00:00:00,07:00,ECIL KAPRA,PM2.5,ug/m3,30.72,""
1040,2023,June,2023-01-06T00:00:00,07:00,ECIL KAPRA,ETHBENZ,ug/m3,0.97,""
1041,2023,June,2023-01-06T00:00:00,07:00,ECIL KAPRA,Benzene,ug/m3,2.62,""
1042,2023,June,2023-01-06T00:00:00,07:00,ECIL KAPRA,WD,DEGREE,185.17,""
1043,2023,June,2023-01-06T00:00:00,07:00,ECIL KAPRA,NOx,ppb,8.05,""
1044,2023,June,2023-01-06T00:00:00,07:00,ICRISAT Patancheru,CO,mg/m³,0.83585,""
1045,2023,June,2023-01-06T00:00:00,07:00,ICRISAT Patancheru,Ozone,µg/m³,2.9596,""
1046,2023,June,2023-01-06T00:00:00,07:00,ICRISAT Patancheru,NO,µg/m³,7.9581,""
1047,2023,June,2023-01-06T00:00:00,07:00,ICRISAT Patancheru,NO2,µg/m³,12.3892,""
1048,2023,June,2023-01-06T00:00:00,07:00,ICRISAT Patancheru,NOx,ppb,13.06,""
1049,2023,June,2023-01-06T00:00:00,07:00,ICRISAT Patancheru,NH3,µg/m³,4.928,""
1050,2023,June,2023-01-06T00:00:00,07:00,ICRISAT Patancheru,SO2,µg/m³,19.781,""
1051,2023,June,2023-01-06T00:00:00,07:00,ICRISAT Patancheru,PM2.5,µg/m³,52.0,""
1052,2023,June,2023-01-06T00:00:00,07:00,ICRISAT Patancheru,PM10,µg/m³,237.0,""
1053,2023,June,2023-01-06T00:00:00,07:00,ICRISAT Patancheru,Benzene,µg/m³,0.16,""
1054,2023,June,2023-01-06T00:00:00,07:00,ICRISAT Patancheru,Toluene,µg/m³,0.08,""
1055,2023,June,2023-01-06T00:00:00,07:00,ICRISAT Patancheru,Xylene,µg/m³,0.14,""
1056,2023,June,2023-01-06T00:00:00,07:00,ICRISAT Patancheru,AT,°C,26.55,""
1057,2023,June,2023-01-06T00:00:00,07:00,ICRISAT Patancheru,RH,%,71.13,""
1058,2023,June,2023-01-06T00:00:00,07:00,ICRISAT Patancheru,WS,m/s,0.27,""
1059,2023,June,2023-01-06T00:00:00,07:00,ICRISAT Patancheru,WD,°,347.0,""
1060,2023,June,2023-01-06T00:00:00,07:00,ICRISAT Patancheru,SR,W/m²,61.1,""
1061,2023,June,2023-01-06T00:00:00,07:00,ICRISAT Patancheru,BP,mmHg,700.0,""
1062,2023,June,2023-01-06T00:00:00,07:00,ICRISAT Patancheru,RF,mm,0.0,""
1063,2023,June,2023-01-06T00:00:00,07:00,IDA Pashamylaram,CO,mg/m³,1.1221,""
1064,2023,June,2023-01-06T00:00:00,07:00,IDA Pashamylaram,Ozone,µg/m³,2.8616,""
1065,2023,June,2023-01-06T00:00:00,07:00,IDA Pashamylaram,NO,µg/m³,1.5498,""
1066,2023,June,2023-01-06T00:00:00,07:00,IDA Pashamylaram,NO2,µg/m³,1.4664,""
1067,2023,June,2023-01-06T00:00:00,07:00,IDA Pashamylaram,NOx,ppb,2.04,""
1068,2023,June,2023-01-06T00:00:00,07:00,IDA Pashamylaram,NH3,µg/m³,0.679,""
1069,2023,June,2023-01-06T00:00:00,07:00,IDA Pashamylaram,SO2,µg/m³,7.2574,""
1070,2023,June,2023-01-06T00:00:00,07:00,IDA Pashamylaram,PM2.5,µg/m³,52.0,""
1071,2023,June,2023-01-06T00:00:00,07:00,IDA Pashamylaram,PM10,µg/m³,138.0,""
1072,2023,June,2023-01-06T00:00:00,07:00,IDA Pashamylaram,Benzene,µg/m³,13.079,""
1073,2023,June,2023-01-06T00:00:00,07:00,IDA Pashamylaram,Toluene,µg/m³,12.064,""
1074,2023,June,2023-01-06T00:00:00,07:00,IDA Pashamylaram,Xylene,µg/m³,10.85,""
1075,2023,June,2023-01-06T00:00:00,07:00,IDA Pashamylaram,AT,°C,25.5,""
1076,2023,June,2023-01-06T00:00:00,07:00,IDA Pashamylaram,RH,%,76.4,""
1077,2023,June,2023-01-06T00:00:00,07:00,IDA Pashamylaram,WS,m/s,0.4,""
1078,2023,June,2023-01-06T00:00:00,07:00,IDA Pashamylaram,WD,°,198.0,""
1079,2023,June,2023-01-06T00:00:00,07:00,IDA Pashamylaram,SR,W/m²,81.0,""
1080,2023,June,2023-01-06T00:00:00,07:00,IDA Pashamylaram,BP,mmHg,717.0,""
1081,2023,June,2023-01-06T00:00:00,07:00,IDA Pashamylaram,RF,mm,0.0,""
1082,2023,June,2023-01-06T00:00:00,07:00,NACHARAM,NH3,ug/m3,10.83,""
1083,2023,June,2023-01-06T00:00:00,07:00,NACHARAM,Toluene,ug/m3,3.8,""
1084,2023,June,2023-01-06T00:00:00,07:00,NACHARAM,RH,%,67.7,""
1085,2023,June,2023-01-06T00:00:00,07:00,NACHARAM,PM2.5,ug/m3,28.81,""
1086,2023,June,2023-01-06T00:00:00,07:00,NACHARAM,PM10,ug/m3,95.81,""
1087,2023,June,2023-01-06T00:00:00,07:00,NACHARAM,WS,m/s,0.27,""
1088,2023,June,2023-01-06T00:00:00,07:00,NACHARAM,Benzene,ug/m3,1.23,""
1089,2023,June,2023-01-06T00:00:00,07:00,NACHARAM,ETHBENZ,ug/m3,2.82,""
1090,2023,June,2023-01-06T00:00:00,07:00,NACHARAM,MP-Xylene,ug/m3,4.58,""
1091,2023,June,2023-01-06T00:00:00,07:00,NACHARAM,SO2,ug/m3,5.2,""
1092,2023,June,2023-01-06T00:00:00,07:00,NACHARAM,Ozone,ug/m3,13.58,""
1093,2023,June,2023-01-06T00:00:00,07:00,NACHARAM,Xylene,ug/m3,0.57,""
1094,2023,June,2023-01-06T00:00:00,07:00,NACHARAM,NO,ug/m3,5.58,""
1095,2023,June,2023-01-06T00:00:00,07:00,NACHARAM,SR,W/m2,2.31,""
1096,2023,June,2023-01-06T00:00:00,07:00,NACHARAM,CO,mg/m3,1.14,""
1097,2023,June,2023-01-06T00:00:00,07:00,NACHARAM,Temp,degreC,26.96,""
1098,2023,June,2023-01-06T00:00:00,07:00,NACHARAM,NO2,ug/m3,7.89,""
1099,2023,June,2023-01-06T00:00:00,07:00,NACHARAM,WD,DEGREE,214.3,""
1100,2023,June,2023-01-06T00:00:00,07:00,NACHARAM,NOx,ppb,13.08,""
1101,2023,June,2023-01-06T00:00:00,07:00,Sanathnagar,CO,mg/m³,1.04195,""
1102,2023,June,2023-01-06T00:00:00,07:00,Sanathnagar,Ozone,µg/m³,11.368,""
1103,2023,June,2023-01-06T00:00:00,07:00,Sanathnagar,NO,µg/m³,13.0503,""
1104,2023,June,2023-01-06T00:00:00,07:00,Sanathnagar,NO2,µg/m³,26.1132,""
1105,2023,June,2023-01-06T00:00:00,07:00,Sanathnagar,NOx,ppb,24.51,""
1106,2023,June,2023-01-06T00:00:00,07:00,Sanathnagar,SO2,µg/m³,5.0566,""
1107,2023,June,2023-01-06T00:00:00,07:00,Sanathnagar,PM2.5,µg/m³,55.0,""
1108,2023,June,2023-01-06T00:00:00,07:00,Sanathnagar,Benzene,µg/m³,0.0319,""
1109,2023,June,2023-01-06T00:00:00,07:00,Sanathnagar,Toluene,µg/m³,0.1885,""
1110,2023,June,2023-01-06T00:00:00,07:00,Sanathnagar,Xylene,µg/m³,0.217,""
1111,2023,June,2023-01-06T00:00:00,07:00,Sanathnagar,AT,°C,22.92,""
1112,2023,June,2023-01-06T00:00:00,07:00,Sanathnagar,RH,%,51.19,""
1113,2023,June,2023-01-06T00:00:00,07:00,Sanathnagar,BP,mmHg,702.0,""
1114,2023,June,2023-01-06T00:00:00,07:00,Sanathnagar,SR,W/m²,24.0,""
1115,2023,June,2023-01-06T00:00:00,07:00,Sanathnagar,WD,°,145.0,""
1116,2023,June,2023-01-06T00:00:00,07:00,Sanathnagar,WS,m/s,1.27,""
1117,2023,June,2023-01-06T00:00:00,07:00,Zoo Park,CO,mg/m³,0.99615,""
1118,2023,June,2023-01-06T00:00:00,07:00,Zoo Park,Ozone,µg/m³,18.6788,""
1119,2023,June,2023-01-06T00:00:00,07:00,Zoo Park,NO,µg/m³,2.5953,""
1120,2023,June,2023-01-06T00:00:00,07:00,Zoo Park,NO2,µg/m³,14.4384,""
1121,2023,June,2023-01-06T00:00:00,07:00,Zoo Park,NOx,ppb,9.79,""
1122,2023,June,2023-01-06T00:00:00,07:00,Zoo Park,NH3,µg/m³,4.137,""
1123,2023,June,2023-01-06T00:00:00,07:00,Zoo Park,SO2,µg/m³,4.8208,""
1124,2023,June,2023-01-06T00:00:00,07:00,Zoo Park,PM2.5,µg/m³,41.0,""
1125,2023,June,2023-01-06T00:00:00,07:00,Zoo Park,PM10,µg/m³,95.0,""
1126,2023,June,2023-01-06T00:00:00,07:00,Zoo Park,Benzene,µg/m³,4.4341,""
1127,2023,June,2023-01-06T00:00:00,07:00,Zoo Park,Toluene,µg/m³,22.8085,""
1128,2023,June,2023-01-06T00:00:00,07:00,Zoo Park,Xylene,µg/m³,0.9114,""
1129,2023,June,2023-01-06T00:00:00,07:00,Zoo Park,AT,°C,28.2,""
1130,2023,June,2023-01-06T00:00:00,07:00,Zoo Park,RH,%,88.7,""
1131,2023,June,2023-01-06T00:00:00,07:00,Zoo Park,WS,m/s,0.1,""
1132,2023,June,2023-01-06T00:00:00,07:00,Zoo Park,WD,°,93.0,""
1133,2023,June,2023-01-06T00:00:00,07:00,Zoo Park,SR,W/m²,186.0,""
1134,2023,June,2023-01-06T00:00:00,07:00,Zoo Park,BP,mmHg,712.0,""
1135,2023,June,2023-01-06T00:00:00,07:00,Zoo Park,RF,mm,0.0,""
1136,2023,June,2023-01-06T00:00:00,08:00,Bollaram Industrial Area,CO,mg/m³,1.6946,""
1137,2023,June,2023-01-06T00:00:00,08:00,Bollaram Industrial Area,Ozone,µg/m³,9.4276,""
1138,2023,June,2023-01-06T00:00:00,08:00,Bollaram Industrial Area,NO,µg/m³,7.995,""
1139,2023,June,2023-01-06T00:00:00,08:00,Bollaram Industrial Area,NO2,µg/m³,75.2752,""
1140,2023,June,2023-01-06T00:00:00,08:00,Bollaram Industrial Area,NOx,ppb,46.55,""
1141,2023,June,2023-01-06T00:00:00,08:00,Bollaram Industrial Area,NH3,µg/m³,61.831,""
1142,2023,June,2023-01-06T00:00:00,08:00,Bollaram Industrial Area,SO2,µg/m³,28.82,""
1143,2023,June,2023-01-06T00:00:00,08:00,Bollaram Industrial Area,PM2.5,µg/m³,146.0,""
1144,2023,June,2023-01-06T00:00:00,08:00,Bollaram Industrial Area,PM10,µg/m³,345.0,""
1145,2023,June,2023-01-06T00:00:00,08:00,Bollaram Industrial Area,Benzene,µg/m³,0.0638,""
1146,2023,June,2023-01-06T00:00:00,08:00,Bollaram Industrial Area,Toluene,µg/m³,0.7163,""
1147,2023,June,2023-01-06T00:00:00,08:00,Bollaram Industrial Area,Xylene,µg/m³,0.0,""
1148,2023,June,2023-01-06T00:00:00,08:00,Bollaram Industrial Area,AT,°C,28.88,""
1149,2023,June,2023-01-06T00:00:00,08:00,Bollaram Industrial Area,RH,%,55.2,""
1150,2023,June,2023-01-06T00:00:00,08:00,Bollaram Industrial Area,WS,m/s,0.2,""
1151,2023,June,2023-01-06T00:00:00,08:00,Bollaram Industrial Area,WD,°,245.0,""
1152,2023,June,2023-01-06T00:00:00,08:00,Bollaram Industrial Area,SR,W/m²,94.0,""
1153,2023,June,2023-01-06T00:00:00,08:00,Bollaram Industrial Area,BP,mmHg,707.0,""
1154,2023,June,2023-01-06T00:00:00,08:00,Bollaram Industrial Area,RF,mm,0.0,""
1155,2023,June,2023-01-06T00:00:00,08:00,Central University,CO,mg/m³,0.58395,""
1156,2023,June,2023-01-06T00:00:00,08:00,Central University,Ozone,µg/m³,41.748,""
1157,2023,June,2023-01-06T00:00:00,08:00,Central University,NO,µg/m³,2.8413,""
1158,2023,June,2023-01-06T00:00:00,08:00,Central University,NO2,µg/m³,37.6376,""
1159,2023,June,2023-01-06T00:00:00,08:00,Central University,NOx,PPB,22.32,""
1160,2023,June,2023-01-06T00:00:00,08:00,Central University,NH3,µg/m³,8.694,""
1161,2023,June,2023-01-06T00:00:00,08:00,Central University,SO2,µg/m³,2.8558,""
1162,2023,June,2023-01-06T00:00:00,08:00,Central University,PM2.5,µg/m³,29.0,""
1163,2023,June,2023-01-06T00:00:00,08:00,Central University,PM10,µg/m³,97.0,""
1164,2023,June,2023-01-06T00:00:00,08:00,Central University,Benzene,µg/m³,1.0527,""
1165,2023,June,2023-01-06T00:00:00,08:00,Central University,Toluene,µg/m³,3.0537,""
1166,2023,June,2023-01-06T00:00:00,08:00,Central University,Xylene,µg/m³,0.0,""
1167,2023,June,2023-01-06T00:00:00,08:00,Central University,AT,°C,26.7,""
1168,2023,June,2023-01-06T00:00:00,08:00,Central University,RH,%,59.6,""
1169,2023,June,2023-01-06T00:00:00,08:00,Central University,WS,m/s,0.3,""
1170,2023,June,2023-01-06T00:00:00,08:00,Central University,WD,°,320.0,""
1171,2023,June,2023-01-06T00:00:00,08:00,Central University,SR,W/m²,163.0,""
1172,2023,June,2023-01-06T00:00:00,08:00,Central University,BP,mmHg,710.68,""
1173,2023,June,2023-01-06T00:00:00,08:00,Central University,RF,mm,0.0,""
1174,2023,June,2023-01-06T00:00:00,08:00,ECIL KAPRA,Temp,degreC,30.93,""
1175,2023,June,2023-01-06T00:00:00,08:00,ECIL KAPRA,Toluene,ug/m3,34.87,""
1176,2023,June,2023-01-06T00:00:00,08:00,ECIL KAPRA,NO2,ug/m3,5.74,""
1177,2023,June,2023-01-06T00:00:00,08:00,ECIL KAPRA,RH,%,45.33,""
1178,2023,June,2023-01-06T00:00:00,08:00,ECIL KAPRA,SR,W/m2,109.6,""
1179,2023,June,2023-01-06T00:00:00,08:00,ECIL KAPRA,SO2,ug/m3,12.2,""
1180,2023,June,2023-01-06T00:00:00,08:00,ECIL KAPRA,WS,m/s,0.47,""
1181,2023,June,2023-01-06T00:00:00,08:00,ECIL KAPRA,NOx,ppb,7.96,""
1182,2023,June,2023-01-06T00:00:00,08:00,ECIL KAPRA,PM10,ug/m3,70.23,""
1183,2023,June,2023-01-06T00:00:00,08:00,ECIL KAPRA,Benzene,ug/m3,2.77,""
1184,2023,June,2023-01-06T00:00:00,08:00,ECIL KAPRA,Ozone,ug/m3,21.57,""
1185,2023,June,2023-01-06T00:00:00,08:00,ECIL KAPRA,WD,DEGREE,183.29,""
1186,2023,June,2023-01-06T00:00:00,08:00,ECIL KAPRA,NH3,ug/m3,11.52,""
1187,2023,June,2023-01-06T00:00:00,08:00,ECIL KAPRA,CO,mg/m3,0.97,""
1188,2023,June,2023-01-06T00:00:00,08:00,ECIL KAPRA,NO,ug/m3,2.49,""
1189,2023,June,2023-01-06T00:00:00,08:00,ECIL KAPRA,MP-Xylene,ug/m3,2.68,""
1190,2023,June,2023-01-06T00:00:00,08:00,ECIL KAPRA,Xylene,ug/m3,1.36,""
1191,2023,June,2023-01-06T00:00:00,08:00,ECIL KAPRA,PM2.5,ug/m3,27.95,""
1192,2023,June,2023-01-06T00:00:00,08:00,ECIL KAPRA,ETHBENZ,ug/m3,0.98,""
1193,2023,June,2023-01-06T00:00:00,08:00,ICRISAT Patancheru,CO,mg/m³,1.11065,""
